record_id,date,time,available_capacity,sch_total,act_total,rate,ppa_rate,dev,dev_perc,nc_energy,beyond_nc_energy,Overinjection_charges,Underinjection_Charges,Drawl_Charges,total_import,total_export,dev_rtda_import,dev_rtda_export,datetime
2026-01-18-09:45:00,2026-01-18,09:45:00,75.0,16.5,19.456,387.2,387.2,2.956,3.94133333,2.956,0.0,11445.632,0.0,0.0,0.0,300.0,0.0,0.0,2026-01-18 09:45:00
2026-01-18-10:00:00,2026-01-18,10:00:00,75.0,17.25,18.336,387.2,387.2,1.086,1.448,1.086,0.0,4204.992,0.0,0.0,0.0,300.0,0.0,0.0,2026-01-18 10:00:00
2026-01-18-10:15:00,2026-01-18,10:15:00,75.0,18.25,16.191999,387.2,387.2,-2.058001,-2.74400133,2.058001,0.0,0.0,-7968.579872,0.0,0.0,300.0,0.0,0.0,2026-01-18 10:15:00
2026-01-18-10:30:00,2026-01-18,10:30:00,75.0,18.75,15.2,387.2,387.2,-3.55,-4.73333333,3.55,0.0,0.0,-13745.6,0.0,0.0,300.0,0.0,0.0,2026-01-18 10:30:00
2026-01-18-10:45:00,2026-01-18,10:45:00,75.0,19.5,15.04,387.2,387.2,-4.46,-5.94666667,4.46,0.0,0.0,-17269.12,0.0,0.0,300.0,0.0,0.0,2026-01-18 10:45:00
2026-01-18-11:00:00,2026-01-18,11:00:00,75.0,20.25,16.48,387.2,387.2,-3.77,-5.02666667,3.77,0.0,0.0,-14597.44,0.0,0.0,300.0,0.0,0.0,2026-01-18 11:00:00
2026-01-18-11:15:00,2026-01-18,11:15:00,75.0,20.75,18.4,387.2,387.2,-2.35,-3.13333333,2.35,0.0,0.0,-9099.2,0.0,0.0,300.0,0.0,0.0,2026-01-18 11:15:00
2026-01-18-11:30:00,2026-01-18,11:30:00,75.0,21.25,18.72,387.2,387.2,-2.53,-3.37333333,2.53,0.0,0.0,-9796.16,0.0,0.0,300.0,0.0,0.0,2026-01-18 11:30:00
2026-01-18-11:45:00,2026-01-18,11:45:00,75.0,22.0,19.072,387.2,387.2,-2.928,-3.904,2.928,0.0,0.0,-11337.216,0.0,0.0,300.0,0.0,0.0,2026-01-18 11:45:00
2026-01-18-12:00:00,2026-01-18,12:00:00,75.0,18.5,19.072,387.2,387.2,0.572,0.76266667,0.572,0.0,2214.784,0.0,0.0,0.0,300.0,0.0,0.0,2026-01-18 12:00:00
2026-01-18-12:15:00,2026-01-18,12:15:00,75.0,17.5,19.264,387.2,387.2,1.764,2.352,1.764,0.0,6830.208,0.0,0.0,0.0,300.0,0.0,0.0,2026-01-18 12:15:00
2026-01-18-12:30:00,2026-01-18,12:30:00,75.0,17.5,19.616,387.2,387.2,2.116,2.82133333,2.116,0.0,8193.152,0.0,0.0,0.0,300.0,0.0,0.0,2026-01-18 12:30:00
2026-01-18-12:45:00,2026-01-18,12:45:00,75.0,17.5,19.488,387.2,387.2,1.988,2.65066667,1.988,0.0,7697.536,0.0,0.0,0.0,300.0,0.0,0.0,2026-01-18 12:45:00
2026-01-18-13:00:00,2026-01-18,13:00:00,75.0,17.5,19.424,387.2,387.2,1.924,2.56533333,1.924,0.0,7449.728,0.0,0.0,0.0,300.0,0.0,0.0,2026-01-18 13:00:00
2026-01-18-13:15:00,2026-01-18,13:15:00,75.0,17.5,19.168,387.2,387.2,1.668,2.224,1.668,0.0,6458.496,0.0,0.0,0.0,300.0,0.0,0.0,2026-01-18 13:15:00
2026-01-18-13:30:00,2026-01-18,13:30:00,75.0,17.5,18.624,387.2,387.2,1.124,1.49866667,1.124,0.0,4352.128,0.0,0.0,0.0,300.0,0.0,0.0,2026-01-18 13:30:00
2026-01-18-13:45:00,2026-01-18,13:45:00,75.0,17.5,18.816,387.2,387.2,1.316,1.75466667,1.316,0.0,5095.552,0.0,0.0,0.0,300.0,0.0,0.0,2026-01-18 13:45:00
2026-01-18-14:00:00,2026-01-18,14:00:00,75.0,17.5,18.08,387.2,387.2,0.58,0.77333333,0.58,0.0,2245.76,0.0,0.0,0.0,300.0,0.0,0.0,2026-01-18 14:00:00
2026-01-18-14:15:00,2026-01-18,14:15:00,75.0,17.5,17.44,387.2,387.2,-0.06,-0.08,0.06,0.0,0.0,-232.32,0.0,0.0,300.0,0.0,0.0,2026-01-18 14:15:00
2026-01-18-14:30:00,2026-01-18,14:30:00,75.0,16.75,16.896,387.2,387.2,0.146,0.19466667,0.146,0.0,565.312,0.0,0.0,0.0,300.0,0.0,0.0,2026-01-18 14:30:00
2026-01-18-14:45:00,2026-01-18,14:45:00,75.0,15.5,15.904,387.2,387.2,0.404,0.53866667,0.404,0.0,1564.288,0.0,0.0,0.0,300.0,0.0,0.0,2026-01-18 14:45:00
2026-01-18-15:00:00,2026-01-18,15:00:00,75.0,14.5,15.136,387.2,387.2,0.636,0.848,0.636,0.0,2462.592,0.0,0.0,0.0,300.0,0.0,0.0,2026-01-18 15:00:00
2026-01-18-15:15:00,2026-01-18,15:15:00,75.0,13.5,14.144,387.2,387.2,0.644,0.85866667,0.644,0.0,2493.568,0.0,0.0,0.0,300.0,0.0,0.0,2026-01-18 15:15:00
2026-01-18-15:30:00,2026-01-18,15:30:00,75.0,13.0,12.96,387.2,387.2,-0.04,-0.05333333,0.04,0.0,0.0,-154.88,0.0,0.0,300.0,0.0,0.0,2026-01-18 15:30:00
2026-01-18-15:45:00,2026-01-18,15:45:00,75.0,12.25,11.616,387.2,387.2,-0.634,-0.84533333,0.634,0.0,0.0,-2454.848,0.0,0.0,300.0,0.0,0.0,2026-01-18 15:45:00
2026-01-18-16:00:00,2026-01-18,16:00:00,75.0,12.0,10.304,387.2,387.2,-1.696,-2.26133333,1.696,0.0,0.0,-6566.912,0.0,0.0,300.0,0.0,0.0,2026-01-18 16:00:00
2026-01-18-16:15:00,2026-01-18,16:15:00,75.0,11.75,8.736,387.2,387.2,-3.014,-4.01866667,3.014,0.0,0.0,-11670.208,0.0,0.0,300.0,0.0,0.0,2026-01-18 16:15:00
2026-01-18-16:30:00,2026-01-18,16:30:00,75.0,11.5,7.168,387.2,387.2,-4.332,-5.776,4.332,0.0,0.0,-16773.504,0.0,0.0,300.0,0.0,0.0,2026-01-18 16:30:00
2026-01-18-16:45:00,2026-01-18,16:45:00,75.0,12.0,5.728,387.2,387.2,-6.272,-8.36266667,6.272,0.0,0.0,-24285.184,0.0,0.0,300.0,0.0,0.0,2026-01-18 16:45:00
2026-01-18-17:00:00,2026-01-18,17:00:00,75.0,12.25,4.096,387.2,387.2,-8.154,-10.872,7.5,0.654,0.0,-31825.5168,0.0,0.0,300.0,0.0,0.0,2026-01-18 17:00:00
2026-01-18-17:15:00,2026-01-18,17:15:00,75.0,13.25,2.24,387.2,387.2,-11.01,-14.68,7.5,3.51,0.0,-43989.792,0.0,0.0,300.0,0.0,0.0,2026-01-18 17:15:00
2026-01-18-17:30:00,2026-01-18,17:30:00,75.0,15.5,6.784,387.2,387.2,-8.716,-11.62133333,7.5,1.216,0.0,-34219.1872,0.0,0.0,300.0,0.0,0.0,2026-01-18 17:30:00
2026-01-18-17:45:00,2026-01-18,17:45:00,75.0,15.5,8.128,387.2,387.2,-7.372,-9.82933333,7.372,0.0,0.0,-28544.384,0.0,0.0,300.0,0.0,0.0,2026-01-18 17:45:00
2026-01-18-18:00:00,2026-01-18,18:00:00,75.0,22.5,15.104,387.2,387.2,-7.396,-9.86133333,7.396,0.0,0.0,-28637.312,0.0,0.0,300.0,0.0,0.0,2026-01-18 18:00:00
2026-01-18-18:15:00,2026-01-18,18:15:00,75.0,22.5,15.263999,387.2,387.2,-7.236001,-9.64800133,7.236001,0.0,0.0,-28017.795872,0.0,0.0,300.0,0.0,0.0,2026-01-18 18:15:00
2026-01-18-18:30:00,2026-01-18,18:30:00,75.0,25.0,17.792,387.2,387.2,-7.208,-9.61066667,7.208,0.0,0.0,-27909.376,0.0,0.0,300.0,0.0,0.0,2026-01-18 18:30:00
2026-01-18-18:45:00,2026-01-18,18:45:00,75.0,25.0,17.728,387.2,387.2,-7.272,-9.696,7.272,0.0,0.0,-28157.184,0.0,0.0,300.0,0.0,0.0,2026-01-18 18:45:00
2026-01-18-19:00:00,2026-01-18,19:00:00,75.0,25.0,15.552,387.2,387.2,-9.448,-12.59733333,7.5,1.948,0.0,-37336.9216,0.0,0.0,300.0,0.0,0.0,2026-01-18 19:00:00
2026-01-18-19:15:00,2026-01-18,19:15:00,75.0,25.0,14.176,387.2,387.2,-10.824,-14.432,7.5,3.324,0.0,-43197.5808,0.0,0.0,300.0,0.0,0.0,2026-01-18 19:15:00
2026-01-18-19:30:00,2026-01-18,19:30:00,75.0,30.0,19.104,387.2,387.2,-10.896,-14.528,7.5,3.396,0.0,-43504.2432,0.0,0.0,300.0,0.0,0.0,2026-01-18 19:30:00
2026-01-18-19:45:00,2026-01-18,19:45:00,75.0,30.0,19.168,387.2,387.2,-10.832,-14.44266667,7.5,3.332,0.0,-43231.6544,0.0,0.0,300.0,0.0,0.0,2026-01-18 19:45:00
2026-01-18-20:00:00,2026-01-18,20:00:00,75.0,30.0,19.136,387.2,387.2,-10.864,-14.48533333,7.5,3.364,0.0,-43367.9488,0.0,0.0,300.0,0.0,0.0,2026-01-18 20:00:00
2026-01-18-20:15:00,2026-01-18,20:15:00,75.0,30.0,19.168,387.2,387.2,-10.832,-14.44266667,7.5,3.332,0.0,-43231.6544,0.0,0.0,300.0,0.0,0.0,2026-01-18 20:15:00
2026-01-18-20:30:00,2026-01-18,20:30:00,75.0,22.5,15.616,387.2,387.2,-6.884,-9.17866667,6.884,0.0,0.0,-26654.848,0.0,0.0,300.0,0.0,0.0,2026-01-18 20:30:00
2026-01-18-20:45:00,2026-01-18,20:45:00,75.0,22.5,15.424,387.2,387.2,-7.076,-9.43466667,7.076,0.0,0.0,-27398.272,0.0,0.0,300.0,0.0,0.0,2026-01-18 20:45:00
2026-01-18-21:00:00,2026-01-18,21:00:00,75.0,22.5,15.424,387.2,387.2,-7.076,-9.43466667,7.076,0.0,0.0,-27398.272,0.0,0.0,300.0,0.0,0.0,2026-01-18 21:00:00
2026-01-18-21:15:00,2026-01-18,21:15:00,75.0,22.5,15.391999,387.2,387.2,-7.108001,-9.47733467,7.108001,0.0,0.0,-27522.179872,0.0,0.0,300.0,0.0,0.0,2026-01-18 21:15:00
2026-01-18-21:30:00,2026-01-18,21:30:00,75.0,11.5,7.936,387.2,387.2,-3.564,-4.752,3.564,0.0,0.0,-13799.808,0.0,0.0,300.0,0.0,0.0,2026-01-18 21:30:00
2026-01-18-21:45:00,2026-01-18,21:45:00,75.0,11.5,6.848,387.2,387.2,-4.652,-6.20266667,4.652,0.0,0.0,-18012.544,0.0,0.0,300.0,0.0,0.0,2026-01-18 21:45:00
2026-01-18-22:00:00,2026-01-18,22:00:00,75.0,11.25,5.728,387.2,387.2,-5.522,-7.36266667,5.522,0.0,0.0,-21381.184,0.0,0.0,300.0,0.0,0.0,2026-01-18 22:00:00
2026-01-18-22:15:00,2026-01-18,22:15:00,75.0,11.25,4.704,387.2,387.2,-6.546,-8.728,6.546,0.0,0.0,-25346.112,0.0,0.0,300.0,0.0,0.0,2026-01-18 22:15:00
2026-01-18-22:30:00,2026-01-18,22:30:00,75.0,11.25,3.615999,387.2,387.2,-7.634001,-10.178668,7.5,0.134001,0.0,-29610.7370592,0.0,0.0,300.0,0.0,0.0,2026-01-18 22:30:00
2026-01-18-22:45:00,2026-01-18,22:45:00,75.0,11.25,3.168,387.2,387.2,-8.082,-10.776,7.5,0.582,0.0,-31518.8544,0.0,0.0,300.0,0.0,0.0,2026-01-18 22:45:00
2026-01-18-23:00:00,2026-01-18,23:00:00,75.0,11.25,10.464,387.2,387.2,-0.786,-1.048,0.786,0.0,0.0,-3043.392,0.0,0.0,300.0,0.0,0.0,2026-01-18 23:00:00
2026-01-18-23:15:00,2026-01-18,23:15:00,75.0,11.25,9.6,387.2,387.2,-1.65,-2.2,1.65,0.0,0.0,-6388.8,0.0,0.0,300.0,0.0,0.0,2026-01-18 23:15:00
2026-01-18-23:30:00,2026-01-18,23:30:00,75.0,11.25,7.52,387.2,387.2,-3.73,-4.97333333,3.73,0.0,0.0,-14442.56,0.0,0.0,300.0,0.0,0.0,2026-01-18 23:30:00
2026-01-18-23:45:00,2026-01-18,23:45:00,75.0,11.25,8.48,387.2,387.2,-2.77,-3.69333333,2.77,0.0,0.0,-10725.44,0.0,0.0,300.0,0.0,0.0,2026-01-18 23:45:00
2026-01-19-00:00:00,2026-01-19,00:00:00,75.0,7.5,14.719999,387.2,387.2,7.219999,9.62666533,7.219999,0.0,27955.836128,0.0,0.0,0.0,300.0,0.0,0.0,2026-01-19 00:00:00
2026-01-19-00:15:00,2026-01-19,00:15:00,75.0,7.5,18.144,387.2,387.2,10.644,14.192,7.5,3.144,39996.2112,0.0,0.0,0.0,300.0,0.0,0.0,2026-01-19 00:15:00
2026-01-19-00:30:00,2026-01-19,00:30:00,75.0,7.5,17.92,387.2,387.2,10.42,13.89333333,7.5,2.92,39215.616,0.0,0.0,0.0,300.0,0.0,0.0,2026-01-19 00:30:00
2026-01-19-00:45:00,2026-01-19,00:45:00,75.0,7.5,14.304,387.2,387.2,6.804,9.072,6.804,0.0,26345.088,0.0,0.0,0.0,300.0,0.0,0.0,2026-01-19 00:45:00
2026-01-19-01:00:00,2026-01-19,01:00:00,75.0,7.5,9.92,387.2,387.2,2.42,3.22666667,2.42,0.0,9370.24,0.0,0.0,0.0,300.0,0.0,0.0,2026-01-19 01:00:00
2026-01-19-01:15:00,2026-01-19,01:15:00,75.0,7.5,12.64,387.2,387.2,5.14,6.85333333,5.14,0.0,19902.08,0.0,0.0,0.0,300.0,0.0,0.0,2026-01-19 01:15:00
2026-01-19-01:30:00,2026-01-19,01:30:00,75.0,7.5,18.848,387.2,387.2,11.348,15.13066667,7.5,3.848,42108.0,0.0,0.0,0.0,300.0,0.0,0.0,2026-01-19 01:30:00
2026-01-19-01:45:00,2026-01-19,01:45:00,75.0,7.5,17.856,387.2,387.2,10.356,13.808,7.5,2.856,38992.5888,0.0,0.0,0.0,300.0,0.0,0.0,2026-01-19 01:45:00
2026-01-19-02:00:00,2026-01-19,02:00:00,75.0,18.75,16.128,387.2,387.2,-2.622,-3.496,2.622,0.0,0.0,-10152.384,0.0,0.0,300.0,0.0,0.0,2026-01-19 02:00:00
2026-01-19-02:15:00,2026-01-19,02:15:00,75.0,18.75,14.784,387.2,387.2,-3.966,-5.288,3.966,0.0,0.0,-15356.352,0.0,0.0,300.0,0.0,0.0,2026-01-19 02:15:00
2026-01-19-02:30:00,2026-01-19,02:30:00,75.0,13.75,15.2,387.2,387.2,1.45,1.93333333,1.45,0.0,5614.4,0.0,0.0,0.0,300.0,0.0,0.0,2026-01-19 02:30:00
2026-01-19-02:45:00,2026-01-19,02:45:00,75.0,13.75,15.391999,387.2,387.2,1.641999,2.189332,1.641999,0.0,6357.820128,0.0,0.0,0.0,300.0,0.0,0.0,2026-01-19 02:45:00
2026-01-19-03:00:00,2026-01-19,03:00:00,75.0,13.75,14.752,387.2,387.2,1.002,1.336,1.002,0.0,3879.744,0.0,0.0,0.0,300.0,0.0,0.0,2026-01-19 03:00:00
2026-01-19-03:15:00,2026-01-19,03:15:00,75.0,13.75,14.304,387.2,387.2,0.554,0.73866667,0.554,0.0,2145.088,0.0,0.0,0.0,300.0,0.0,0.0,2026-01-19 03:15:00
2026-01-19-03:30:00,2026-01-19,03:30:00,75.0,13.75,14.56,387.2,387.2,0.81,1.08,0.81,0.0,3136.32,0.0,0.0,0.0,300.0,0.0,0.0,2026-01-19 03:30:00
2026-01-19-03:45:00,2026-01-19,03:45:00,75.0,13.75,14.719999,387.2,387.2,0.969999,1.293332,0.969999,0.0,3755.836128,0.0,0.0,0.0,300.0,0.0,0.0,2026-01-19 03:45:00
2026-01-19-04:00:00,2026-01-19,04:00:00,75.0,13.75,14.56,387.2,387.2,0.81,1.08,0.81,0.0,3136.32,0.0,0.0,0.0,300.0,0.0,0.0,2026-01-19 04:00:00
2026-01-19-04:15:00,2026-01-19,04:15:00,75.0,13.75,14.176,387.2,387.2,0.426,0.568,0.426,0.0,1649.472,0.0,0.0,0.0,300.0,0.0,0.0,2026-01-19 04:15:00
2026-01-19-04:30:00,2026-01-19,04:30:00,75.0,11.25,13.696,387.2,387.2,2.446,3.26133333,2.446,0.0,9470.912,0.0,0.0,0.0,300.0,0.0,0.0,2026-01-19 04:30:00
2026-01-19-04:45:00,2026-01-19,04:45:00,75.0,11.25,12.832,387.2,387.2,1.582,2.10933333,1.582,0.0,6125.504,0.0,0.0,0.0,300.0,0.0,0.0,2026-01-19 04:45:00
2026-01-19-05:00:00,2026-01-19,05:00:00,75.0,11.25,11.232,387.2,387.2,-0.018,-0.024,0.018,0.0,0.0,-69.696,0.0,0.0,300.0,0.0,0.0,2026-01-19 05:00:00
2026-01-19-05:15:00,2026-01-19,05:15:00,75.0,11.25,10.112,387.2,387.2,-1.138,-1.51733333,1.138,0.0,0.0,-4406.336,0.0,0.0,300.0,0.0,0.0,2026-01-19 05:15:00
2026-01-19-05:30:00,2026-01-19,05:30:00,75.0,11.25,8.128,387.2,387.2,-3.122,-4.16266667,3.122,0.0,0.0,-12088.384,0.0,0.0,300.0,0.0,0.0,2026-01-19 05:30:00
2026-01-19-05:45:00,2026-01-19,05:45:00,75.0,11.25,5.76,387.2,387.2,-5.49,-7.32,5.49,0.0,0.0,-21257.28,0.0,0.0,300.0,0.0,0.0,2026-01-19 05:45:00
2026-01-19-06:00:00,2026-01-19,06:00:00,75.0,11.25,3.008,387.2,387.2,-8.242,-10.98933333,7.5,0.742,0.0,-32200.3264,0.0,0.0,300.0,0.0,0.0,2026-01-19 06:00:00
2026-01-19-06:15:00,2026-01-19,06:15:00,75.0,11.25,0.576,387.2,387.2,-10.674,-14.232,7.5,3.174,0.0,-42558.7008,0.0,0.0,300.0,0.0,0.0,2026-01-19 06:15:00
2026-01-19-06:30:00,2026-01-19,06:30:00,75.0,11.25,0.128,387.2,387.2,-11.122,-14.82933333,7.5,3.622,0.0,-44466.8224,0.0,0.0,300.0,0.0,0.0,2026-01-19 06:30:00
2026-01-19-06:45:00,2026-01-19,06:45:00,75.0,11.25,3.072,387.2,387.2,-8.178,-10.904,7.5,0.678,0.0,-31927.7376,0.0,0.0,300.0,0.0,0.0,2026-01-19 06:45:00
2026-01-19-07:00:00,2026-01-19,07:00:00,75.0,27.5,16.64,387.2,387.2,-10.86,-14.48,7.5,3.36,0.0,-43350.912,0.0,0.0,300.0,0.0,0.0,2026-01-19 07:00:00
2026-01-19-07:15:00,2026-01-19,07:15:00,75.0,27.5,16.672,387.2,387.2,-10.828,-14.43733333,7.5,3.328,0.0,-43214.6176,0.0,0.0,300.0,0.0,0.0,2026-01-19 07:15:00
2026-01-19-07:30:00,2026-01-19,07:30:00,75.0,25.0,16.608,387.2,387.2,-8.392,-11.18933333,7.5,0.892,0.0,-32839.2064,0.0,0.0,300.0,0.0,0.0,2026-01-19 07:30:00
2026-01-19-07:45:00,2026-01-19,07:45:00,75.0,25.0,16.704,387.2,387.2,-8.296,-11.06133333,7.5,0.796,0.0,-32430.3232,0.0,0.0,300.0,0.0,0.0,2026-01-19 07:45:00
2026-01-19-08:00:00,2026-01-19,08:00:00,75.0,25.0,17.216,387.2,387.2,-7.784,-10.37866667,7.5,0.284,0.0,-30249.6128,0.0,0.0,300.0,0.0,0.0,2026-01-19 08:00:00
2026-01-19-08:15:00,2026-01-19,08:15:00,75.0,25.0,17.44,387.2,387.2,-7.56,-10.08,7.5,0.06,0.0,-29295.552,0.0,0.0,300.0,0.0,0.0,2026-01-19 08:15:00
2026-01-19-08:30:00,2026-01-19,08:30:00,75.0,25.0,17.44,387.2,387.2,-7.56,-10.08,7.5,0.06,0.0,-29295.552,0.0,0.0,300.0,0.0,0.0,2026-01-19 08:30:00
2026-01-19-08:45:00,2026-01-19,08:45:00,75.0,25.0,17.44,387.2,387.2,-7.56,-10.08,7.5,0.06,0.0,-29295.552,0.0,0.0,300.0,0.0,0.0,2026-01-19 08:45:00
2026-01-19-09:00:00,2026-01-19,09:00:00,75.0,15.0,14.432,387.2,387.2,-0.568,-0.75733333,0.568,0.0,0.0,-2199.296,0.0,0.0,300.0,0.0,0.0,2026-01-19 09:00:00
2026-01-19-09:15:00,2026-01-19,09:15:00,75.0,15.0,13.824,387.2,387.2,-1.176,-1.568,1.176,0.0,0.0,-4553.472,0.0,0.0,300.0,0.0,0.0,2026-01-19 09:15:00
2026-01-19-09:30:00,2026-01-19,09:30:00,75.0,16.0,14.624,387.2,387.2,-1.376,-1.83466667,1.376,0.0,0.0,-5327.872,0.0,0.0,300.0,0.0,0.0,2026-01-19 09:30:00
2026-01-19-09:45:00,2026-01-19,09:45:00,75.0,17.25,14.847999,387.2,387.2,-2.402001,-3.202668,2.402001,0.0,0.0,-9300.547872,0.0,0.0,300.0,0.0,0.0,2026-01-19 09:45:00
2026-01-19-10:00:00,2026-01-19,10:00:00,75.0,17.5,15.263999,387.2,387.2,-2.236001,-2.98133467,2.236001,0.0,0.0,-8657.795872,0.0,0.0,300.0,0.0,0.0,2026-01-19 10:00:00
2026-01-19-10:15:00,2026-01-19,10:15:00,75.0,17.5,10.88,387.2,387.2,-6.62,-8.82666667,6.62,0.0,0.0,-25632.64,0.0,0.0,300.0,0.0,0.0,2026-01-19 10:15:00
2026-01-19-10:30:00,2026-01-19,10:30:00,75.0,17.5,10.016,387.2,387.2,-7.484,-9.97866667,7.484,0.0,0.0,-28978.048,0.0,0.0,300.0,0.0,0.0,2026-01-19 10:30:00
2026-01-19-10:45:00,2026-01-19,10:45:00,75.0,17.5,10.048,387.2,387.2,-7.452,-9.936,7.452,0.0,0.0,-28854.144,0.0,0.0,300.0,0.0,0.0,2026-01-19 10:45:00
2026-01-19-11:00:00,2026-01-19,11:00:00,75.0,17.5,10.016,387.2,387.2,-7.484,-9.97866667,7.484,0.0,0.0,-28978.048,0.0,0.0,300.0,0.0,0.0,2026-01-19 11:00:00
2026-01-19-11:15:00,2026-01-19,11:15:00,75.0,17.5,10.016,387.2,387.2,-7.484,-9.97866667,7.484,0.0,0.0,-28978.048,0.0,0.0,300.0,0.0,0.0,2026-01-19 11:15:00
2026-01-19-11:30:00,2026-01-19,11:30:00,75.0,17.5,10.016,387.2,387.2,-7.484,-9.97866667,7.484,0.0,0.0,-28978.048,0.0,0.0,300.0,0.0,0.0,2026-01-19 11:30:00
2026-01-19-11:45:00,2026-01-19,11:45:00,75.0,17.5,10.016,387.2,387.2,-7.484,-9.97866667,7.484,0.0,0.0,-28978.048,0.0,0.0,300.0,0.0,0.0,2026-01-19 11:45:00
2026-01-19-12:00:00,2026-01-19,12:00:00,75.0,17.5,10.016,387.2,387.2,-7.484,-9.97866667,7.484,0.0,0.0,-28978.048,0.0,0.0,300.0,0.0,0.0,2026-01-19 12:00:00
2026-01-19-12:15:00,2026-01-19,12:15:00,75.0,17.5,10.016,387.2,387.2,-7.484,-9.97866667,7.484,0.0,0.0,-28978.048,0.0,0.0,300.0,0.0,0.0,2026-01-19 12:15:00
2026-01-19-12:30:00,2026-01-19,12:30:00,75.0,17.5,10.016,387.2,387.2,-7.484,-9.97866667,7.484,0.0,0.0,-28978.048,0.0,0.0,300.0,0.0,0.0,2026-01-19 12:30:00
2026-01-19-12:45:00,2026-01-19,12:45:00,75.0,17.5,10.208,387.2,387.2,-7.292,-9.72266667,7.292,0.0,0.0,-28234.624,0.0,0.0,300.0,0.0,0.0,2026-01-19 12:45:00
2026-01-19-13:00:00,2026-01-19,13:00:00,75.0,17.5,13.984,387.2,387.2,-3.516,-4.688,3.516,0.0,0.0,-13613.952,0.0,0.0,300.0,0.0,0.0,2026-01-19 13:00:00
2026-01-19-13:15:00,2026-01-19,13:15:00,75.0,17.5,16.704,387.2,387.2,-0.796,-1.06133333,0.796,0.0,0.0,-3082.112,0.0,0.0,300.0,0.0,0.0,2026-01-19 13:15:00
2026-01-19-13:30:00,2026-01-19,13:30:00,75.0,17.5,17.184,387.2,387.2,-0.316,-0.42133333,0.316,0.0,0.0,-1223.552,0.0,0.0,300.0,0.0,0.0,2026-01-19 13:30:00
2026-01-19-13:45:00,2026-01-19,13:45:00,75.0,17.5,18.016,387.2,387.2,0.516,0.688,0.516,0.0,1997.952,0.0,0.0,0.0,300.0,0.0,0.0,2026-01-19 13:45:00
2026-01-19-14:00:00,2026-01-19,14:00:00,75.0,17.5,17.76,387.2,387.2,0.26,0.34666667,0.26,0.0,1006.72,0.0,0.0,0.0,300.0,0.0,0.0,2026-01-19 14:00:00
2026-01-19-14:15:00,2026-01-19,14:15:00,75.0,16.5,17.12,387.2,387.2,0.62,0.82666667,0.62,0.0,2400.64,0.0,0.0,0.0,300.0,0.0,0.0,2026-01-19 14:15:00
2026-01-19-14:30:00,2026-01-19,14:30:00,75.0,16.0,16.512,387.2,387.2,0.512,0.68266667,0.512,0.0,1982.464,0.0,0.0,0.0,300.0,0.0,0.0,2026-01-19 14:30:00
2026-01-19-14:45:00,2026-01-19,14:45:00,75.0,15.5,15.68,387.2,387.2,0.18,0.24,0.18,0.0,696.96,0.0,0.0,0.0,300.0,0.0,0.0,2026-01-19 14:45:00
2026-01-19-15:00:00,2026-01-19,15:00:00,75.0,15.0,14.719999,387.2,387.2,-0.280001,-0.37333467,0.280001,0.0,0.0,-1084.163872,0.0,0.0,300.0,0.0,0.0,2026-01-19 15:00:00
2026-01-19-15:15:00,2026-01-19,15:15:00,75.0,14.5,13.632,387.2,387.2,-0.868,-1.15733333,0.868,0.0,0.0,-3360.896,0.0,0.0,300.0,0.0,0.0,2026-01-19 15:15:00
2026-01-19-15:30:00,2026-01-19,15:30:00,75.0,14.0,12.512,387.2,387.2,-1.488,-1.984,1.488,0.0,0.0,-5761.536,0.0,0.0,300.0,0.0,0.0,2026-01-19 15:30:00
2026-01-19-15:45:00,2026-01-19,15:45:00,75.0,13.5,11.2,387.2,387.2,-2.3,-3.06666667,2.3,0.0,0.0,-8905.6,0.0,0.0,300.0,0.0,0.0,2026-01-19 15:45:00
2026-01-19-16:00:00,2026-01-19,16:00:00,75.0,13.0,9.824,387.2,387.2,-3.176,-4.23466667,3.176,0.0,0.0,-12297.472,0.0,0.0,300.0,0.0,0.0,2026-01-19 16:00:00
2026-01-19-16:15:00,2026-01-19,16:15:00,75.0,12.5,8.48,387.2,387.2,-4.02,-5.36,4.02,0.0,0.0,-15565.44,0.0,0.0,300.0,0.0,0.0,2026-01-19 16:15:00
2026-01-19-16:30:00,2026-01-19,16:30:00,75.0,12.0,6.848,387.2,387.2,-5.152,-6.86933333,5.152,0.0,0.0,-19948.544,0.0,0.0,300.0,0.0,0.0,2026-01-19 16:30:00
2026-01-19-16:45:00,2026-01-19,16:45:00,75.0,11.5,5.408,387.2,387.2,-6.092,-8.12266667,6.092,0.0,0.0,-23588.224,0.0,0.0,300.0,0.0,0.0,2026-01-19 16:45:00
2026-01-19-17:00:00,2026-01-19,17:00:00,75.0,11.0,4.512,387.2,387.2,-6.488,-8.65066667,6.488,0.0,0.0,-25121.536,0.0,0.0,300.0,0.0,0.0,2026-01-19 17:00:00
2026-01-19-17:15:00,2026-01-19,17:15:00,75.0,10.5,4.288,387.2,387.2,-6.212,-8.28266667,6.212,0.0,0.0,-24052.864,0.0,0.0,300.0,0.0,0.0,2026-01-19 17:15:00
2026-01-19-17:30:00,2026-01-19,17:30:00,75.0,22.75,14.24,387.2,387.2,-8.51,-11.34666667,7.5,1.01,0.0,-33341.792,0.0,0.0,300.0,0.0,0.0,2026-01-19 17:30:00
